player_id,name,position,team,conference,top_prospect,year
f1d290f1-c206-4c84-a381-84c708427f78,Justin Madubuike,DL,Aggies Texas A&M,SEC,Yes,2020
f970c8e6-b9a7-47a7-b4bb-4e9dd2022111,Rico Dowdle,RB,Gamecocks South Carolina,SEC,No,2020
f912ef25-98e0-44a8-b039-3cd3f5a4f03c,Elijah Sindelar,QB,Boilermakers Purdue,Big Ten,No,2020
fa52bdbf-facf-49d4-9631-08121b64db98,Kamren Curl,DB,Razorbacks Arkansas,SEC,No,2020
fa40f4ef-00ab-4ccd-9f42-3332291021e6,Tyrie Cleveland,WR,Gators Florida,SEC,No,2020
1fae28ee-f0de-4316-858b-b05231ed3c4e,Alex Leatherwood,OL,Crimson Tide Alabama,SEC,Yes,2021
20ba8f82-323e-4d2a-b986-bbb7ae95ec0f,Houston Heimuli,FB,Cardinal Stanford,Pac-12,No,2021
224a2562-29e2-41fd-bae3-64bdd0239695,Billy McCrary III,RB,Wildcats Abilene Christian,Southland,No,2021
23b9544a-6ea1-4ae0-9980-a758ab983ad0,Taylor Riggins,DE,Bulls Buffalo,Mid-American,No,2021
2525ca74-6406-4306-9d50-15d5c32554b8,Zane Zandier,LB,Cavaliers Virginia,ACC,No,2021
24e0e93b-8123-4674-9bd7-ef54cf683872,Jordan Fox,OLB,Cardinal Stanford,Pac-12,No,2021
2770b98d-f2bc-4d75-9599-695471501508,Aaron Robinson,DB,Knights UCF,American Athletic,Yes,2021
287702e6-0ddd-4028-994d-69fac2fcf17a,Noah Gray,TE,Blue Devils Duke,ACC,No,2021
252af2bf-edb2-4142-b96c-fcdbd46475c1,Baveon Johnson,OL,Seminoles Florida State,ACC,No,2021
2545f633-9940-46ab-aa7f-d2404cc871ee,Carlo Kemp,DL,Wolverines Michigan,Big Ten,No,2021
2cf7548a-4047-4fa7-8202-acc9e0176168,Chris Wilcox,DB,Cougars Brigham Young,IA Independents,No,2021
2dc2da22-5b48-418c-9628-e57965fa4980,Artayvious Lynn,TE,Horned Frogs TCU,Big 12,No,2021
2d899076-8463-48d3-8b93-fe0781056650,Darrick Forrest,SAF,Bearcats Cincinnati,American Athletic,No,2021
3100650d-73f0-4cca-bdfb-b76ab99c774c,LaBryan Ray,DL,Crimson Tide Alabama,SEC,No,2021
2ba2390e-2498-412e-a220-d7e55df30fb2,Andre Cisco,DB,Orange Syracuse,ACC,Yes,2021
31c4e834-43b3-43ba-a3f3-971a2cfde928,Tony Fields II,LB,Mountaineers West Virginia,Big 12,No,2021
355849aa-9f21-4e9f-8dbf-7606da865c93,Brandin Echols,CB,Wildcats Kentucky,SEC,No,2021
355e1fe0-2b44-4509-890c-b09fe7f9c0e0,Jabril Cox,LB,Tigers LSU,SEC,Yes,2021
3504f9db-73c1-4bda-a084-61d87ce39a64,Justin Henderson,RB,Bulldogs Louisiana Tech,Conference USA,No,2021
357cc81a-608f-425f-a1fe-36957f44a3e5,Joshua Kaindoh,DE,Seminoles Florida State,ACC,No,2021
33bfc065-9cbf-48e4-8d8d-720fb8f5f45f,David Curry,LB,Yellow Jackets Georgia Tech,ACC,No,2021
36824298-cb1a-4fb9-b988-b42f2ebd123e,Drake Jackson,C,Wildcats Kentucky,SEC,No,2021
36647c06-5313-4bbb-aa09-1bc39a73fc20,Trey Ragas,RB,Ragin' Cajuns Louisiana-Lafayette,Sun Belt,No,2021
392505ce-9d96-4229-bc0b-44756ddb348c,Jeremiah Owusu-Koramoah,LB,Fighting Irish Notre Dame,ACC,Yes,2021
39e6c135-96be-4bef-8457-6d82ee60e76e,Tyree Gillespie,SAF,Tigers Missouri,SEC,No,2021
3c0f0d57-bdda-483c-86c6-0b95544aa556,Marlon Williams,WR,Knights UCF,American Athletic,No,2021
3fde3b7e-e469-4e9d-91ec-d258accc34d6,Khalil Herbert,RB,Hokies Virginia Tech,ACC,No,2021
40153158-3656-4c42-9b50-3f7ef2f5f40a,Brett Heggie,OL,Gators Florida,SEC,No,2021
3ad84e6c-0480-4426-831c-77af087cb9fe,Dan Moore Jr.,OL,Aggies Texas A&M,SEC,No,2021
4201fba2-8373-488d-8b69-02db055b85ea,Jake Hansen,LB,Fighting Illini Illinois,Big Ten,No,2021
41fefa93-ee07-4189-ac04-25b2bdb26da4,Mac Jones,QB,Crimson Tide Alabama,SEC,Yes,2021
425cd774-c58e-4233-acd1-2f61f669bdc6,AJ Parker,DB,Wildcats Kansas State,Big 12,No,2021
43dec579-ad03-4b13-a42f-b1e310132d65,Joe Tryon,OLB,Huskies Washington,Pac-12,Yes,2021
4756998f-5f27-4fcf-8c6b-d2f16c4e7c29,Zech McPhearson,DB,Red Raiders Texas Tech,Big 12,No,2021
48afc94d-4c80-4ee8-b8e4-a674907665dd,Dazz Newsome,WR,Tar Heels North Carolina,ACC,No,2021
499f9ad7-22ba-40ca-9c94-e3a9bb4d9dfe,Trey Sermon,RB,Buckeyes Ohio State,Big Ten,Yes,2021
4d2571cf-f09e-4c8b-982a-589ef2f00416,Jermar Jefferson,RB,Beavers Oregon State,Pac-12,No,2021
4d902f27-5df2-48cc-8bf0-6e59faa2d5c4,Zach Davidson,TE,,,No,2021
519eec64-e8e3-453d-a9e5-12eeab00941d,Boe Wilson,OL,Cornhuskers Nebraska,Big Ten,No,2021
530b0e35-9f2a-4ff2-8941-4e4da17ec7ff,Victor Dimukeje,DE,Blue Devils Duke,ACC,No,2021
538e3daf-6f21-4443-aa80-45b5045a3cb9,Emmanuel Jones,LB,Rams Colorado State,Mountain West,No,2021
53c93fff-20f4-4688-8459-b2e7e537c16b,Divine Deablo,DB,Hokies Virginia Tech,ACC,No,2021
56cd1091-aaf0-4ebc-8702-f1079fec9239,Dillon Radunz,OT,Bison North Dakota State,Missouri Valley,Yes,2021
58b62037-ca7c-4d51-80d9-5381b02b9cec,Jah-Maine Martin,RB,Aggies North Carolina A&T,MEAC,No,2021
583763b8-335b-4e5f-b462-230a9fd3f9ee,Micheal Clemons,DL,Aggies Texas A&M,SEC,No,2021
59422090-1eb5-4b3b-8b88-4f930d964363,Austin Faoliu,DT,Ducks Oregon,Pac-12,No,2021
595e4b65-2de9-4911-89b0-c969e9413413,Samuel Cosmi,OL,Longhorns Texas,Big 12,Yes,2021
5970446b-9c58-4bbf-96ca-bf354aaede1b,Terrell Jana,WR,Cavaliers Virginia,ACC,No,2021
5ad3590d-86a4-409f-b95f-6a37aa3fc8ab,Cole Banwart,G,Hawkeyes Iowa,Big Ten,No,2021
5eebeee3-c932-401e-944e-556232605514,Buddy Johnson,LB,Aggies Texas A&M,SEC,No,2021
5fc07f62-6a72-4771-9ca7-df397f88737b,Racey McMath,WR,Tigers LSU,SEC,No,2021
5c7bc522-0c13-44d8-98cc-62bbb0a0da31,Andre Anthony,OLB,Tigers LSU,SEC,No,2021
61f0a091-8eb1-4e37-8569-b61e4ba2f68c,Connor Wedington,WR,Cardinal Stanford,Pac-12,No,2021
0cc8f733-c6c2-4a30-beb6-59fcfbb6fc2d,LaRon Stokes,DL,Sooners Oklahoma,Big 12,No,2021
0e0fa4bf-cfc6-47ef-960b-c64b399b11c7,Ifeatu Melifonwu,DB,Orange Syracuse,ACC,Yes,2021
0fa14494-a1d7-40b9-baf7-15a5748a949d,Marlon Tuipulotu,DL,Trojans USC,Pac-12,No,2021
10d2ca2f-0297-4329-9caf-4aeb14c4c0a5,Justin Hilliard,LB,Buckeyes Ohio State,Big Ten,No,2021
138a0001-71d7-44bc-9cb6-2a39d822b4a5,K.J. Britt,LB,Tigers Auburn,SEC,No,2021
151cdfd7-920c-4ade-a8be-b405e1825587,William Bradley-King,OLB,Bears Baylor,Big 12,No,2021
1535f7bb-cbb4-4f99-91a3-b1d06796179c,Brad Hawkins,DB,Wolverines Michigan,Big Ten,No,2021
16c45c86-b217-415f-91df-b287b41b934e,DeVonta Smith,WR,Crimson Tide Alabama,SEC,Yes,2021
16117e33-ce3f-4b53-8dce-c68786fa268d,Rondale Moore,WR,Boilermakers Purdue,Big Ten,Yes,2021
18a23f6e-7107-437a-aa73-96854a9b5c18,Foster Sarell,OT,Cardinal Stanford,Pac-12,No,2021
198f3a69-c1c0-41ba-8f9b-0a0cc69e87c2,K.J. Costello,QB,Bulldogs Mississippi State,SEC,No,2021
1f51d4c8-a8f2-4dcd-a290-4e2fa5da88f2,Tarik Black,WR,Longhorns Texas,Big 12,No,2021
71529977-d7b0-4bf3-8e06-02a9c7b2f62d,Javon McKinley,WR,Fighting Irish Notre Dame,ACC,No,2021
71755c89-ac4d-4020-9848-0901fbd8cbd8,Tristen Hoge,OL,Cougars Brigham Young,IA Independents,No,2021
7414c88b-2ea1-4212-b7d0-01a87a9f5516,Luke Campbell,OL,Spartans Michigan State,Big Ten,No,2021
729bc4d2-edf7-45fc-ba3d-587c4446ea02,Azeez Ojulari,OLB,Bulldogs Georgia,SEC,Yes,2021
74655016-4f87-494d-8beb-c0e1bb135a67,Lawrence Woods,CB,,,No,2021
76717855-245f-4f20-84ff-c41706566566,Trey Smith,OL,Volunteers Tennessee,SEC,Yes,2021
033f1ba0-12dc-4366-b5ca-aac5bcf81d0b,Mike Boykin,DE,Lions North Alabama,Big South,No,2021
038b68e7-de06-4bb9-a513-3ff207e77f2c,Monty Rice,LB,Bulldogs Georgia,SEC,No,2021
00bd0d00-c8c4-4550-890c-8165ca4e2678,Riley Cole,LB,Jaguars South Alabama,Sun Belt,No,2021
04f7c326-5fd6-4cdb-ad10-e99b06385db1,Tre Walker,WR,Spartans San Jose State,Mountain West,No,2021
054af846-f7bd-4462-b257-ac4eaf1d8628,Talanoa Hufanga,SAF,Trojans USC,Pac-12,No,2021
0a4ab3d1-8463-46dd-b284-bb7e7acb66be,Chazz Surratt,LB,Tar Heels North Carolina,ACC,Yes,2021
0a83bdf9-2884-4410-a40e-e020f15b5426,Elerson G. Smith,DL,Panthers Northern Iowa,Missouri Valley,No,2021
0bd870d8-1f93-4ede-9fef-e3ea076d8749,Jimmy Morrissey,OL,Panthers Pittsburgh,ACC,No,2021
64a3f563-c23b-4a69-829f-3b7ec2ef335c,Changa Hodge,WR,Hokies Virginia Tech,ACC,No,2021
65bfa286-2ab7-4f8c-9c69-c5063146b18e,Carlos Basham Jr.,DL,Demon Deacons Wake Forest,ACC,Yes,2021
6c5734b0-3e5a-48e1-a380-d3a4b1c3c111,Jalen Mayfield,OL,Wolverines Michigan,Big Ten,Yes,2021
6c46cd11-f0e0-4cb3-8773-7564f069f2ea,Bryce Mathews,OL,Flames Liberty,IA Independents,No,2021
6d976ab5-a4a5-41dc-b681-7c0eb18ea0de,Marlon Character,CB,Cardinals Louisville,ACC,No,2021
6d822642-0e81-4056-92ae-78ed5390536d,Abdul Adams,RB,Orange Syracuse,ACC,No,2021
791f0843-428b-4df4-941c-8f8f864f6bef,Elijah Hicks,SAF,Golden Bears California,Pac-12,No,2021
7abfe8ae-087c-43eb-b3e3-c2e4020a667f,Nick Eubanks,TE,Wolverines Michigan,Big Ten,No,2021
7ca189c5-ceac-4857-830e-08008908c4c1,Ambry Thomas,DB,Wolverines Michigan,Big Ten,No,2021
1884882c-5fae-4802-ba9f-891c5de34667,Robert Hainsey,OL,Fighting Irish Notre Dame,ACC,No,2021
19d880a3-295f-4772-bd20-edc39423f6b9,Khyiris Tonga,DL,Cougars Brigham Young,IA Independents,No,2021
1df19c28-2e78-467e-b760-39e0bfa65ba2,Tavante Beckett,LB,Thundering Herd Marshall,Conference USA,No,2021
1f506fde-8f99-4d2d-ae8a-6d4107e718de,Pat Freiermuth,TE,Nittany Lions Penn State,Big Ten,Yes,2021
6411c0fd-5203-457f-9da4-7405e5e30028,DJ Daniel,DB,Bulldogs Georgia,SEC,No,2021
7d951da7-43f8-4d32-b080-9d2446c9aca9,Joshuah Bledsoe,SAF,Tigers Missouri,SEC,No,2021
acbfbf47-ef1f-4dd5-a94f-85705ba82f96,Jose Borregales,K,Hurricanes Miami (FL),ACC,No,2021
ab837af1-3423-4864-93dc-c5501558eaf4,Jarell White,LB,Bearcats Cincinnati,American Athletic,No,2021
adfda488-e2c7-4132-9dec-a0fb5af7c747,Daelin Hayes,DL,Fighting Irish Notre Dame,ACC,No,2021
ad9727d8-1458-472a-85f1-4a7675af3cd9,Payton Turner,DE,Cougars Houston,American Athletic,Yes,2021
b0e93330-c016-48a3-8bd8-e915c36af00d,Michael Carter II,SAF,Blue Devils Duke,ACC,No,2021
b279e20c-7a88-4026-b409-b61c058fd52a,Shane Simpson,RB,Cavaliers Virginia,ACC,No,2021
b2dc4695-4b73-48ff-bd22-e78035dc4839,Damon Hazelton,WR,Tigers Missouri,SEC,No,2021
b3696230-f60f-4b36-a50a-1dc0b1e36f49,Kendrick Green,OL,Fighting Illini Illinois,Big Ten,No,2021
b3e26941-2a74-4b73-bd08-b1ade7eaa94c,Roy Lopez,DL,Wildcats Arizona,Pac-12,No,2021
b49346fa-9077-488c-b998-e31bcb4b97f2,Kwity Paye,DL,Wolverines Michigan,Big Ten,Yes,2021
b537dd12-02e2-40ad-b359-eff69203e831,Shemar Jean-Charles,DB,Mountaineers Appalachian State,Sun Belt,No,2021
b798ca5e-9357-464a-85f3-f97f5ea0b544,Jaret Patterson,RB,Bulls Buffalo,Mid-American,No,2021
b89ea649-46dd-40ac-8c2c-c6dca103f23c,Dyami Brown,WR,Tar Heels North Carolina,ACC,Yes,2021
bdb67f3a-0ae6-4602-9ef8-248c05c824ce,Matt Hankins,DB,Hawkeyes Iowa,Big Ten,No,2021
bde3bf7b-786c-427f-9828-f9eb3e6219dc,Kellen Mond,QB,Aggies Texas A&M,SEC,Yes,2021
be4c0425-4199-4d21-8036-70ec64c0dc00,Richard LeCounte,DB,Bulldogs Georgia,SEC,Yes,2021
bee21668-283d-4a43-938a-23e022ec614a,Chris Rumph II,DE,Blue Devils Duke,ACC,Yes,2021
c03954ea-37e8-4542-be79-3b8014d1ab0c,Max Richardson,LB,Eagles Boston College,ACC,No,2021
c3ae2707-8d7c-4382-a70e-b5b53c6b42de,JD Spielman,WR,Horned Frogs TCU,Big 12,No,2021
c4f6eac0-cf45-4e87-b666-27d972e4ed83,Shakif Seymour,RB,Rockets Toledo,Mid-American,No,2021
c6589118-93fa-48e7-9bf7-cd26408c6725,Rashawn Slater,OL,Wildcats Northwestern,Big Ten,Yes,2021
c7abd1a5-0fe3-417a-a4c1-974d631e9d6e,Chauncey Golston,DL,Hawkeyes Iowa,Big Ten,No,2021
c53411d2-a356-495a-8258-af99d4b717d9,Michael Carter,RB,Tar Heels North Carolina,ACC,Yes,2021
7e993aec-cdb0-47ce-895f-513813800777,Elijah Sullivan,LB,Wildcats Kansas State,Big 12,No,2021
7dcf8063-06ef-4b32-9ca9-6ba2425be945,Jacob Harris,WR,Knights UCF,American Athletic,No,2021
81925fe6-d55a-4833-ab6b-04022144b6d8,Hunter Kampmoyer,TE,Ducks Oregon,Pac-12,No,2021
81438ffb-6a27-4e2d-8a5f-7fb536e7f379,Brad Stewart Jr.,DB,Gators Florida,SEC,No,2021
802ff3e4-ef3c-4e2e-a9f8-a40f505eac14,Pro Wells,TE,Horned Frogs TCU,Big 12,No,2021
8266849d-984c-4192-833a-e09d81ce1739,Troy Andersen,LB,Bobcats Montana State,Big Sky,No,2021
8288073e-c624-48f5-a9f6-5eedea2ed677,Sam Webb,CB,,,No,2021
861d8329-958d-4b1a-91e0-4c0818ede477,Rayshard Ashby,LB,Hokies Virginia Tech,ACC,No,2021
84b10c78-cfa8-40d4-8b21-fff7ea2a1258,Kenny Randall,DT,,,No,2021
8458c2d9-dc6d-4361-b2ad-e6ac403fd5e5,C.J. Morgan,SAF,Bulldogs Mississippi State,SEC,No,2021
87c1936c-03cf-4e01-a18f-24fe4a1b0d1e,Kobie Whiteside,DL,Tigers Missouri,SEC,No,2021
87ec99d3-ba7d-4ff0-9428-f090ddb84f31,Michael Pitts,LB,Bearcats Cincinnati,American Athletic,No,2021
883f77f2-bff1-4604-b798-6cc495c7f451,Patrick Surtain II,DB,Crimson Tide Alabama,SEC,Yes,2021
8cca00d5-5306-46d5-b435-b972412d53e8,Amon-Ra St. Brown,WR,Trojans USC,Pac-12,No,2021
8ce53eb1-632e-4464-9fb3-aa1fd4ba54d3,Benjamin St-Juste,DB,Golden Gophers Minnesota,Big Ten,Yes,2021
8da27ea4-40ca-4c00-b55b-a63f4e04f8a9,Camaron Cheeseman,LS,Wolverines Michigan,Big Ten,No,2021
8edd2189-43a3-453d-9484-f6e551678e95,Davis Mills,QB,Cardinal Stanford,Pac-12,No,2021
9162d3b8-7201-4e47-8e2e-e2a9e655ac34,Hamilcar Rashed Jr.,OLB,Beavers Oregon State,Pac-12,No,2021
916f21a3-d010-49be-88c4-927fa7587690,Isaiah Kaufusi,LB,Cougars Brigham Young,IA Independents,No,2021
ce930afc-2715-4fd8-b18f-2aedf85e4db5,Aaron Banks,OL,Fighting Irish Notre Dame,ACC,Yes,2021
cec9df24-f6f9-4da9-bfb3-b6309f4f1c20,Jaylon Moore,OT,Broncos Western Michigan,Mid-American,No,2021
cfbb954c-fcbd-4b33-9f71-7e5d50572f1b,Damar Hamlin,DB,Panthers Pittsburgh,ACC,No,2021
d0f43ca9-075b-4979-9321-a35a7f3293cf,Gerrid Doaks,RB,Bearcats Cincinnati,American Athletic,No,2021
d4555947-1b18-49a0-8017-24c26aaf3cba,Marco Wilson,CB,Gators Florida,SEC,No,2021
d4d84922-e888-4cba-a8e7-6f40afe30cc2,Blake Gallagher,LB,Wildcats Northwestern,Big Ten,No,2021
d4a60c16-9e45-4269-a6d3-d597f101a500,Tutu Atwell,WR,Cardinals Louisville,ACC,Yes,2021
d606341e-9229-4d14-9448-da4299d6a109,Chris Brown,SAF,Longhorns Texas,Big 12,No,2021
d69b8e3a-7b04-40ac-b202-bbbf387b9c10,Trevor Lawrence,QB,Tigers Clemson,ACC,Yes,2021
df20f738-32e9-4b17-9d08-04418a459636,Nico Collins,WR,Wolverines Michigan,Big Ten,Yes,2021
9337d230-d6e4-4fe0-b321-6e26c05ecf75,Austin Watkins,WR,Blazers UAB,Conference USA,No,2021
9432bb65-997b-4e14-bc12-7cde90054d73,Jake Curhan,OT,Golden Bears California,Pac-12,No,2021
96d5521c-9376-4832-8357-0cfca0d7bfba,Tyree Thompson,LB,Bulls Buffalo,Mid-American,No,2021
96c41a65-09c7-4dc6-9820-22007bb93e2c,Erroll Thompson,LB,Bulldogs Mississippi State,SEC,No,2021
983cd43f-2ca2-4039-9880-8536ad5371e9,Charles Snowden,OLB,Cavaliers Virginia,ACC,No,2021
98288e46-cda3-4b03-821b-e9cba650beae,Tyler Shelvin,DT,Tigers LSU,SEC,No,2021
992d31f7-0b4e-454a-891a-eb6c95c19249,Caleb Kelly,LB,Sooners Oklahoma,Big 12,No,2021
9fd4534b-d0ae-437c-9f6b-510ba1055456,Isaiahh Loudermilk,DE,Badgers Wisconsin,Big Ten,No,2021
a117867e-287b-4174-ad5d-ea7c5085330c,Mike Hampton,DB,Bulls South Florida,American Athletic,No,2021
a88eb0db-08c3-4380-a1f4-66aff8a5e3b0,Mustafa Johnson,DE,Buffaloes Colorado,Pac-12,No,2021
aac4a85c-d049-4140-b15d-f8386266c06e,Dax Milne,WR,Cougars Brigham Young,IA Independents,No,2021
ac061be1-178f-420c-b8cc-dfe21bcfefe7,T.J. Vasher,WR,Red Raiders Texas Tech,Big 12,No,2021
ac78f500-53b6-4e32-8a19-0a6e007854c0,Rachad Wildgoose Jr.,CB,Badgers Wisconsin,Big Ten,No,2021
c7801457-7923-40cf-bc38-cc853bd8cfac,Marcus Williams Jr.,RB,Mountaineers Appalachian State,Sun Belt,No,2021
c673244b-ea2f-4c84-a978-452b18005d83,Nick McCloud,CB,Fighting Irish Notre Dame,ACC,No,2021
c8717fa4-99e0-4863-8e11-2330657867e6,Lorenzo Neal,DT,Boilermakers Purdue,Big Ten,No,2021
cd265651-2094-44fc-b934-ef8d7b32a6a0,Ky'el Hemby,SAF,Golden Eagles Southern Miss,Conference USA,No,2021
e4c2ff8a-92e2-455c-8abd-4c1911481306,Riley Lees,WR,Wildcats Northwestern,Big Ten,No,2021
e2606b2a-42f5-4522-ad79-b60f02c6e1cb,Ja'Marr Chase,WR,Tigers LSU,SEC,Yes,2021
e4ee02d4-61d8-4825-a668-b56a1a2db21f,Jordon Scott,DT,Ducks Oregon,Pac-12,No,2021
e569bb76-4708-4e0b-ad04-001c97085dbe,Justin Rigg,TE,Wildcats Kentucky,SEC,No,2021
e6b4ac52-9fc0-47dc-a696-e404cf5365d8,Malik Herring,DL,Bulldogs Georgia,SEC,No,2021
e6d0a4ea-1369-4d5f-8e2e-30c5761614f9,Trevon Grimes,WR,Gators Florida,SEC,No,2021
e6c1f576-a565-412d-8c46-a4ca66998fec,Luke Farrell,TE,Buckeyes Ohio State,Big Ten,No,2021
e7116656-0d3d-4096-b696-10587f16b2e5,Terrace Marshall Jr.,WR,Tigers LSU,SEC,Yes,2021
e2069b5b-68fe-4886-a9eb-bbf05dc3ce07,Sam Ehlinger,QB,Longhorns Texas,Big 12,No,2021
e270f09a-0adb-4dce-9a19-140330ed294c,Gary Brightwell,RB,Wildcats Arizona,Pac-12,No,2021
e8927e97-ec67-4a13-b240-fdf9ce65e091,Shawn Davis,DB,Gators Florida,SEC,No,2021
e93e860e-ec68-40ac-9b13-8d1babfd9a7d,Micah Parsons,LB,Nittany Lions Penn State,Big Ten,Yes,2021
eb13e1b6-f3a3-43a3-ae61-a5ee349f61bd,Cameron Sample,DE,Green Wave Tulane,American Athletic,No,2021
ebd838fb-e65e-45ab-a45c-e4c470bede94,Chris Evans,RB,Wolverines Michigan,Big Ten,No,2021
ece1037e-d1f8-458e-b6c1-abdd44f38ae1,Tre Nixon,WR,Knights UCF,American Athletic,No,2021
ed48c244-d791-44ac-b3dc-daf4891a23e7,Tarron Jackson,DE,Chanticleers Coastal Carolina,Sun Belt,No,2021
eee6f6a6-dd12-4f8b-9d50-1951497ca329,John Bates,TE,Broncos Boise State,Mountain West,No,2021
eb85a2c4-f8f0-45d6-abb1-bd6792a64453,Zaven Collins,LB,Golden Hurricane Tulsa,American Athletic,Yes,2021
f020b1f1-81a1-47fc-95e9-365229c40340,Josh Imatorbhebhe,WR,Fighting Illini Illinois,Big Ten,No,2021
f189fc4c-4b13-4536-8fab-4976d99f71c2,Eli Howard,DL,Red Raiders Texas Tech,Big 12,No,2021
f404a676-b2ba-4265-b80d-726a77c37578,Treshaun Hayward,LB,Broncos Western Michigan,Mid-American,No,2021
f47da012-60e9-4cbb-baae-f6cd339e25d9,Brady Christensen,OL,Cougars Brigham Young,IA Independents,No,2021
f4b2e3e4-6187-4ab8-92cf-1a41b138a932,Earnest Brown IV,DE,Wildcats Northwestern,Big Ten,No,2021
f64a5e2b-d18f-43c5-91ec-39231846d663,Coney Durr,DB,Golden Gophers Minnesota,Big Ten,No,2021
f6b696c0-7f27-4510-9dad-07e1c3eec50c,Jayson Oweh,DE,Nittany Lions Penn State,Big Ten,Yes,2021
f6966de4-d724-477d-beb3-dde728ec417b,Ernest Jones,LB,Gamecocks South Carolina,SEC,No,2021
f8115100-a194-423e-8658-987f5e4562db,Jevon Holland,SAF,Ducks Oregon,Pac-12,Yes,2021
f81aee7c-a579-4aef-95ad-3cce8b57be4a,Josiah Bronson,DL,Huskies Washington,Pac-12,No,2021
ea0cf96d-5beb-401f-876f-4dd442b3b43e,De'Vante Cross,FS,Cavaliers Virginia,ACC,No,2021
fa709e11-c553-4b35-a63e-a81c16c8014e,Wyatt Davis,OL,Buckeyes Ohio State,Big Ten,Yes,2021
fa6efac7-4893-4e9f-91a6-456b7c2325d3,Camryn Bynum,CB,Golden Bears California,Pac-12,No,2021
fc145311-7e6c-4eef-ac06-feceec9f591c,Kevin Jarvis,G,Spartans Michigan State,Big Ten,No,2021
445d88d8-d6bc-4d74-9374-dec746948dbc,Danny Godlevske,OL,Cowboys Oklahoma State,Big 12,No,2021
44a17f86-8a63-44b3-996b-2d15c732d5f9,Josh Johnson,RB,Warhawks Louisiana-Monroe,Sun Belt,No,2021
442d6fa9-8101-4a47-a5f0-85e52a4984b0,Jonathan Marshall,DL,Razorbacks Arkansas,SEC,No,2021
46dffbae-c563-496c-a5b6-69c259260139,Alex Palczewski,OL,Fighting Illini Illinois,Big Ten,No,2021
4815895f-944d-47d4-8dfa-8736da2c38a1,Rakeem Boyd,RB,Razorbacks Arkansas,SEC,No,2021
495336cf-49ef-4daa-ad6e-5147ef37f41d,Ben Petrula,OL,Eagles Boston College,ACC,No,2021
4914c2eb-586f-4328-abdd-2497e143a52c,Shaun Wade,CB,Buckeyes Ohio State,Big Ten,Yes,2021
4987cd50-bf1d-426c-9f13-c09b723fd66d,Jack Heflin,DL,Hawkeyes Iowa,Big Ten,No,2021
4bb60020-221b-4ea7-a157-757d747acb99,Ben Cleveland,OL,Bulldogs Georgia,SEC,No,2021
4c8e7b7b-fbbc-4a9c-a772-bd5269f08d77,Seth Williams,WR,Tigers Auburn,SEC,No,2021
4dcc8d03-2a86-4bd0-91f4-3610b411522a,Nick Pickett,SAF,Ducks Oregon,Pac-12,No,2021
4ef75118-fd89-4b7f-b798-3a97adfd8499,Cameron McGrone,LB,Wolverines Michigan,Big Ten,No,2021
51c10244-0bab-408d-9465-554f0ca02cf8,Donnie Corley,WR,Tigers Texas Southern,SWAC,No,2021
53d4eea4-e0c9-4436-9a35-693631aad846,Jhamon Ausbon,WR,Aggies Texas A&M,SEC,No,2021
54faf3b9-fe0c-4934-80bc-2f70cbb90bb6,Adam Anderson,OLB,Bulldogs Georgia,SEC,No,2021
55557bce-f6e5-41fe-96e5-a550692ab902,Luke Fortner,OT,Wildcats Kentucky,SEC,No,2021
55922b42-c6ce-4f33-89af-246f92d23255,Kenneth Gainwell,RB,Tigers Memphis,American Athletic,No,2021
55e3c756-1cfc-45af-b97b-558389898f80,Isaiah McDuffie,LB,Eagles Boston College,ACC,No,2021
56d71054-eb9b-47f1-9099-65befdb4c12a,Bryan Mills,DB,Eagles North Carolina Central,MEAC,No,2021
587c6bb8-5ade-41d9-8cb8-b49a511dbc12,Tedarrell Slaton,DL,Gators Florida,SEC,No,2021
5ab3797c-0040-498b-8eb4-99b409897a37,Christian Barmore,DL,Crimson Tide Alabama,SEC,Yes,2021
5cc51150-2d18-48ff-b17c-c31d68abc621,Myron Tagovailoa-Amosa,DL,Fighting Irish Notre Dame,ACC,No,2021
5dde46ec-2bec-4a52-8b15-c7554ad4310c,James Hudson,OL,Bearcats Cincinnati,American Athletic,Yes,2021
5dc0a353-c85c-4c5b-b922-60031a39f33e,Josh Palmer,WR,Volunteers Tennessee,SEC,No,2021
5e4452ee-9505-4624-b574-b83dbf0acec5,Sam Williams,OLB,Rebels Ole Miss,SEC,No,2021
6024ae3c-3117-43c1-8e41-1515573fbd22,Myles Jones,DB,Aggies Texas A&M,SEC,No,2021
60aa03a1-8382-4387-becf-21275e169b4e,Willie Eubanks III,LB,Bulldogs Citadel,Southern,No,2021
5eb157f6-1819-4f47-93fd-eed9e0e3d3d3,Amen Ogbongbemiga,LB,Cowboys Oklahoma State,Big 12,No,2021
297ab400-0927-4b7b-8de9-c724d86863c5,Corey Dauphine,RB,Green Wave Tulane,American Athletic,No,2021
27905a1a-3e0a-4815-af55-432d71ed49d2,Riko Jeffers,LB,Red Raiders Texas Tech,Big 12,No,2021
25606b9a-2639-4311-b33f-a7d312f6ddcc,Antwan Davis,WR,Cardinals Ball State,Mid-American,No,2021
26679425-dc48-44dd-83e3-350ca4ff927c,Spencer Brown,OL,Panthers Northern Iowa,Missouri Valley,Yes,2021
3537e1e6-966f-485e-b52c-c1e986b8f0bd,Chandon Herring,G,Cougars Brigham Young,IA Independents,No,2021
